"국적별(1)",국적별(2),2022.01,2022.01,2022.01,2022.01,2022.01,2022.01,2022.02,2022.02,2022.02,2022.02,2022.02,2022.02,2022.03,2022.03,2022.03,2022.03,2022.03,2022.03,2022.04,2022.04,2022.04,2022.04,2022.04,2022.04,2022.05,2022.05,2022.05,2022.05,2022.05,2022.05,2022.06,2022.06,2022.06,2022.06,2022.06,2022.06,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.10,2022.10,2022.10,2022.10,2022.10,2022.10,2022.11,2022.11,2022.11,2022.11,2022.11,2022.11,2022.12,2022.12,2022.12,2022.12,2022.12,2022.12,2023.01,2023.01,2023.01,2023.01,2023.01,2023.01,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.03,2023.03,2023.03,2023.03,2023.03,2023.03,2023.04,2023.04,2023.04,2023.04,2023.04,2023.04,2023.05,2023.05,2023.05,2023.05,2023.05,2023.05,2023.06,2023.06,2023.06,2023.06,2023.06,2023.06,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.08,2023.08,2023.08,2023.08,2023.08,2023.08,2023.09,2023.09,2023.09,2023.09,2023.09,2023.09,2023.10,2023.10,2023.10,2023.10,2023.10,2023.10,2023.11,2023.11,2023.11,2023.11,2023.11,2023.11,2023.12,2023.12,2023.12,2023.12,2023.12,2023.12,2024.01,2024.01,2024.01,2024.01,2024.01,2024.01,2024.02,2024.02,2024.02,2024.02,2024.02,2024.02,2024.03,2024.03,2024.03,2024.03,2024.03,2024.03,2024.04,2024.04,2024.04,2024.04,2024.04,2024.04,2024.05,2024.05,2024.05,2024.05,2024.05,2024.05,2024.06,2024.06,2024.06,2024.06,2024.06,2024.06,2024.07,2024.07,2024.07,2024.07,2024.07,2024.07,2024.08,2024.08,2024.08,2024.08,2024.08,2024.08,2024.09,2024.09,2024.09,2024.09,2024.09,2024.09,2024.10,2024.10,2024.10,2024.10,2024.10,2024.10,2024.11,2024.11,2024.11,2024.11,2024.11,2024.11
"국적별(1)",국적별(2),계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타,계,관광,상용,공용,유학연수,기타
"구주",루마니아,359,197,2,3,4,153,370,190,1,1,22,156,417,204,4,3,1,205,372,209,7,3,0,153,413,224,6,5,0,178,425,225,11,1,-,188,505,293,6,4,7,195,531,338,8,2,36,147,589,409,6,7,5,162,885,685,9,2,1,188,549,376,5,3,2,163,457,327,9,7,2,112,409,210,12,14,13,160,485,282,7,3,32,161,995,669,10,5,3,308,1333,933,12,7,2,379,1011,641,11,7,6,346,858,513,6,0,4,335,902,598,9,3,8,284,936,637,11,3,31,254,1353,969,12,6,8,358,1691,1165,15,10,2,499,1110,740,6,6,7,351,702,355,6,2,5,334,650,364,10,3,11,262,713,354,15,1,31,312,1811,1198,11,10,3,589,2122,1501,9,47,3,562,1619,1060,16,8,5,530,1177,681,7,6,5,478,1145,743,4,2,10,386,1360,892,7,2,47,412,1556,1134,11,51,9,351,1961,1417,11,2,5,526,1076,686,8,19,5,358
"구주",노르웨이,121,34,15,-,22,50,115,18,4,-,63,30,60,30,2,-,1,27,262,216,8,5,0,33,382,318,9,-,6,49,472,417,8,-,6,41,406,347,11,1,10,37,529,372,9,2,107,39,517,455,13,6,9,34,693,628,15,1,1,48,540,466,21,5,14,34,477,429,6,-,15,27,530,396,29,11,39,55,500,348,10,15,77,50,998,926,20,2,15,35,998,916,26,2,5,49,738,640,20,2,19,57,1160,1082,21,2,7,48,1970,1890,16,3,22,39,728,540,26,3,106,53,777,728,13,0,8,28,1046,879,24,0,6,137,757,646,29,1,29,52,488,424,10,4,13,37,664,519,40,0,30,75,578,447,20,1,72,38,1431,1340,24,4,18,45,1034,954,21,2,10,47,857,752,23,0,18,64,1264,1181,18,6,7,52,1608,1544,9,5,15,35,826,635,18,3,117,53,1150,1071,18,1,15,45,1116,1055,11,4,8,38,918,784,17,8,44,65
"구주",스웨덴,185,74,12,4,20,75,215,61,2,7,105,40,138,93,7,1,10,27,364,307,6,5,1,45,526,465,12,3,6,40,785,729,7,2,8,39,585,492,14,7,8,64,843,482,16,7,237,101,783,679,13,3,14,74,1242,1165,10,6,4,57,1006,884,17,3,31,71,783,677,12,10,35,49,693,530,30,10,37,86,686,514,7,4,119,42,1362,1269,21,1,7,64,1849,1735,11,13,12,78,1436,1308,11,3,43,71,1899,1823,13,1,14,48,3628,3498,19,8,25,78,1321,975,22,1,222,101,1593,1485,12,2,14,80,2041,1879,18,5,8,131,1421,1262,24,2,48,85,1045,909,16,3,42,75,1068,838,22,6,25,177,905,690,19,3,96,97,1887,1714,19,7,19,128,2208,2033,18,6,8,143,1716,1491,22,2,45,156,2312,2084,23,5,20,180,1844,1678,12,5,22,127,1444,1102,19,4,210,109,1955,1794,12,3,12,134,2381,2218,16,2,9,136,1650,1491,8,0,56,95
"구주",폴란드,382,101,7,2,7,265,510,165,7,1,88,249,390,129,1,1,8,251,622,325,7,0,2,288,853,453,8,3,7,382,1001,598,14,4,11,374,946,542,6,2,11,385,1174,641,23,2,132,376,1504,1137,8,1,5,353,1705,1219,11,-,1,474,1490,1006,18,2,17,447,1155,685,7,1,18,444,1052,541,14,4,21,472,1185,610,7,4,104,460,2084,1467,10,2,23,582,3256,2586,5,4,5,656,2508,1845,12,3,13,635,2427,1707,9,4,30,677,2710,2003,10,4,24,669,2772,1982,4,5,139,642,3440,2646,11,2,22,759,3191,2310,30,6,8,837,2893,2121,23,3,28,718,1674,1000,14,1,31,628,1725,1170,19,3,34,499,1981,1174,18,0,115,674,3371,2669,10,3,18,671,5212,4242,8,2,7,953,4591,3548,9,2,38,994,3403,2371,14,2,45,971,3505,2494,22,1,41,947,4360,3244,10,3,190,913,5130,4106,13,6,23,982,4623,3455,17,17,17,1117,3700,2855,11,2,49,783
"구주",스위스,92,28,5,1,10,48,186,46,1,1,92,46,117,72,1,1,12,31,472,420,6,0,0,46,476,432,3,2,4,35,552,493,5,0,9,45,990,896,6,5,16,67,1002,811,4,2,139,46,1170,1076,5,-,10,79,1458,1376,6,1,3,72,845,758,2,5,23,57,709,622,6,0,28,53,544,412,7,4,42,79,705,542,2,2,110,49,1598,1496,8,1,21,72,2703,2601,7,2,14,79,1679,1572,8,3,34,62,1334,1221,1,-,23,89,3481,3386,7,3,19,66,1723,1517,3,1,126,76,2084,1983,6,4,18,73,2296,2156,4,1,13,122,1187,1080,0,2,28,77,883,781,4,1,31,66,992,847,4,7,34,100,998,808,3,2,121,64,2653,2496,6,1,24,126,3026,2918,4,1,15,88,2459,2252,2,1,54,150,1797,1563,1,2,40,191,2717,2475,2,2,32,206,2350,1989,6,2,144,209,2767,2552,5,0,15,195,3306,3131,3,2,16,154,1613,1460,5,4,67,77
"구주",포르투갈,218,19,5,-,10,184,208,19,2,-,29,158,130,21,1,-,4,104,246,97,3,-,0,146,253,155,5,-,3,90,307,198,4,2,3,100,308,213,3,-,3,89,329,213,5,-,43,68,390,308,6,1,1,74,568,468,5,0,1,94,496,386,3,0,13,94,374,264,1,1,10,98,281,192,9,-,8,72,314,216,6,-,38,54,714,608,4,-,9,93,1014,876,10,4,1,123,700,547,10,6,12,125,757,610,5,2,5,135,1274,1132,5,-,5,132,1000,828,8,3,42,119,934,819,6,6,6,97,1076,936,9,8,4,119,843,732,4,3,13,91,629,532,4,4,15,74,491,370,12,3,11,95,581,471,6,4,27,73,1379,1234,7,5,1,132,1581,1373,10,6,3,189,1235,1062,10,3,20,140,1068,910,5,4,10,139,991,822,7,4,4,154,1524,1271,8,6,51,188,1294,1144,8,7,6,129,1542,1371,8,8,1,154,1256,1083,10,13,14,136
"구주",오스트리아,144,21,9,-,6,108,217,51,1,-,65,100,172,49,2,-,3,118,340,218,1,1,-,120,540,326,9,1,3,201,437,308,4,-,4,121,722,543,7,1,10,161,916,643,6,-,87,180,839,657,7,2,5,168,947,725,4,6,4,208,740,501,5,4,13,217,542,375,3,-,17,147,491,306,17,4,18,146,635,443,4,4,67,117,1155,979,6,4,4,162,1480,1282,8,3,2,185,1026,886,10,5,16,109,878,672,12,6,13,175,1749,1617,8,6,18,100,1324,1111,8,1,86,118,1296,1161,8,6,9,112,1368,1195,11,9,9,144,1023,794,8,7,26,188,628,507,5,1,19,96,836,630,8,3,24,171,775,585,3,1,60,126,1642,1407,6,4,12,213,1729,1555,6,2,5,161,1398,1228,6,2,24,138,974,814,5,2,25,128,1514,1351,5,2,18,138,1579,1372,8,3,71,125,1646,1516,11,2,5,112,1613,1399,12,4,7,191,1156,988,7,4,23,134
"구주",핀란드,268,27,4,1,17,219,394,18,0,8,156,212,146,21,0,-,10,115,281,130,1,11,1,138,409,235,4,2,10,158,505,333,6,4,13,149,345,192,5,0,12,136,496,207,6,-,136,147,470,309,7,1,11,142,853,632,7,1,0,213,682,392,4,0,25,261,662,343,5,0,29,285,649,296,10,0,24,319,743,279,2,0,159,303,956,630,7,1,8,310,1104,752,6,3,8,335,1276,908,7,0,39,322,1114,781,5,1,34,293,1683,1343,7,-,19,314,983,483,7,-,145,348,1022,707,6,1,13,295,1229,909,9,1,12,298,1101,747,12,-,26,316,808,487,7,-,39,275,867,537,11,1,22,296,927,484,6,2,157,278,1309,978,8,0,16,307,1399,1097,9,1,15,277,1357,1010,10,-,51,286,1322,995,9,1,50,267,992,676,6,1,33,276,964,519,7,-,148,290,1194,893,10,5,9,277,1475,1175,5,1,6,288,1155,811,8,1,38,297
"구주",벨기에,205,39,13,3,5,145,274,66,3,0,88,117,187,52,6,-,7,122,396,255,7,4,-,130,527,371,6,3,4,143,563,418,8,1,3,133,842,692,8,0,7,135,927,579,12,2,169,165,1022,848,6,3,11,154,1134,938,15,2,-,179,974,770,12,3,37,152,677,478,10,2,25,162,614,363,20,2,37,192,717,461,14,2,76,164,1184,961,16,6,11,190,1793,1613,9,4,3,164,1466,1282,14,7,15,148,1097,911,13,6,19,148,2750,2555,15,8,23,149,1422,1109,16,4,128,165,1820,1623,16,6,15,160,1839,1629,17,10,5,178,1295,1058,28,5,43,161,881,678,12,5,38,148,694,467,28,3,22,174,875,652,19,6,67,131,1612,1439,17,7,10,139,2440,2262,10,2,6,160,1874,1637,24,6,31,176,1373,1213,9,2,21,128,1973,1770,24,9,20,150,1754,1382,24,16,139,193,2213,2020,19,9,16,149,2332,2136,21,3,9,163,1482,1231,18,11,45,177
"구주",크로아티아,157,80,2,-,2,73,193,110,1,-,2,80,205,84,3,-,-,118,171,91,1,-,-,79,144,86,0,-,-,58,146,98,1,-,-,47,209,128,1,-,3,77,252,147,9,-,12,84,211,140,6,0,0,65,338,233,7,0,1,97,252,167,5,-,0,80,191,125,4,-,4,58,170,90,3,-,2,75,201,97,3,-,7,94,333,172,6,-,-,155,369,195,7,-,-,167,300,161,4,-,4,131,315,138,7,-,3,167,332,202,6,-,2,122,285,145,12,-,11,117,402,239,8,-,1,154,527,224,9,-,0,294,407,182,9,-,1,215,287,122,6,-,0,159,390,165,7,-,5,213,325,124,5,-,14,182,698,360,4,-,2,332,646,325,4,-,1,316,552,307,5,-,3,237,441,226,5,-,3,207,455,211,3,-,5,236,494,245,6,-,16,227,613,362,7,-,0,244,687,400,5,-,1,281,439,256,5,-,6,172
"구주",그리스,386,188,13,2,1,182,303,138,7,1,6,151,417,238,8,1,1,169,289,204,7,1,-,77,420,297,15,2,-,106,405,297,2,-,2,104,599,411,8,1,2,177,589,377,20,1,20,171,450,335,14,1,1,99,584,401,18,2,1,162,562,410,11,1,-,140,582,435,4,2,2,139,485,310,15,2,2,156,445,283,3,1,16,142,670,541,8,2,1,118,921,637,10,1,-,273,574,412,11,1,4,146,556,395,8,-,6,147,632,476,13,0,4,139,815,521,23,1,16,254,524,397,12,2,5,108,974,622,12,1,1,338,775,479,3,2,3,288,468,317,5,0,4,142,584,347,22,2,4,209,590,314,10,2,16,248,1096,840,8,2,3,243,1254,873,12,1,-,368,1071,745,13,1,4,308,768,483,9,1,9,266,869,561,9,-,2,297,1056,677,17,0,25,337,931,682,20,2,1,226,965,703,13,2,2,245,1023,795,11,1,9,207
"구주",불가리아,217,39,0,2,11,165,159,42,1,-,15,101,234,29,-,-,2,203,202,73,1,2,-,126,251,68,2,2,1,178,285,72,2,0,0,211,402,106,0,2,0,294,345,139,1,3,29,173,304,180,-,2,2,120,329,185,1,3,0,140,218,124,1,1,0,92,230,122,1,2,-,105,162,99,1,1,9,52,149,80,0,1,30,38,358,236,1,3,1,117,604,468,1,1,1,133,486,350,0,4,4,128,376,216,0,1,4,155,362,272,-,0,7,83,355,223,0,3,31,98,528,418,2,2,2,104,563,397,3,0,2,161,370,266,1,0,6,97,234,106,2,2,2,122,269,136,3,0,8,122,267,118,1,0,36,112,987,739,1,0,0,247,804,567,2,2,2,231,512,377,1,0,4,130,463,253,-,0,6,204,415,264,1,1,3,146,540,322,-,2,38,178,682,513,3,2,4,160,759,589,2,-,0,168,441,286,1,-,4,150
"구주",덴마크,143,46,7,5,12,73,188,60,3,-,52,73,107,53,4,1,0,49,399,344,3,-,0,52,461,369,6,2,4,80,453,394,5,1,-,53,613,510,10,1,12,80,758,501,7,3,155,92,704,628,11,2,4,59,1044,956,12,2,4,70,770,649,9,0,31,81,498,415,6,1,24,52,506,361,24,5,28,88,480,347,8,-,59,66,1312,1201,15,4,4,88,1336,1223,6,3,6,98,1027,886,14,2,20,105,937,817,16,1,8,95,2003,1876,9,0,24,94,1050,766,23,4,154,103,1299,1169,15,1,5,109,1848,1661,28,0,21,138,1137,959,22,1,39,116,629,500,17,1,21,90,746,565,20,3,30,128,615,448,16,1,63,87,1712,1571,22,1,6,112,1555,1404,13,0,5,133,1354,1211,18,3,20,102,1039,873,20,3,18,125,1670,1523,14,-,22,111,1345,1007,28,7,160,143,1501,1343,28,1,11,118,2055,1873,30,5,13,134,1286,1096,30,3,51,106
"구주",아일랜드,112,15,2,3,6,86,144,27,2,-,22,93,80,29,2,1,1,47,236,158,6,0,1,71,282,202,6,-,2,72,356,284,5,1,-,66,368,284,2,4,5,73,512,317,4,1,40,150,457,402,4,4,2,45,535,457,6,2,0,70,483,405,8,0,4,66,397,308,3,3,4,79,489,323,9,2,13,142,423,295,7,-,20,101,763,683,7,1,3,69,1017,933,7,1,2,74,830,720,6,2,3,99,803,729,6,2,7,59,1038,933,9,2,4,90,787,562,6,1,24,194,885,771,10,2,2,100,1002,834,7,4,-,157,716,622,9,4,6,75,491,393,6,2,4,86,575,404,11,3,7,150,584,447,5,-,37,95,1279,1183,3,1,4,88,1276,1163,5,0,4,104,1252,1155,7,2,8,80,1065,970,10,0,7,78,965,860,4,1,10,90,1008,785,11,0,42,170,1239,1108,8,9,8,106,1449,1347,6,1,1,94,994,860,3,0,10,121
"구주",구주 기타,710,145,4,7,64,490,808,140,5,6,241,416,632,189,5,7,26,405,976,474,9,12,8,473,1260,706,13,20,8,513,1436,848,17,13,22,536,1833,1142,22,16,44,609,2271,1220,15,17,433,586,2233,1559,38,26,39,571,2983,2272,14,21,14,662,2444,1759,17,22,44,602,1834,1205,17,3,53,556,1657,878,26,12,87,654,1859,887,40,3,345,584,3338,2452,30,28,26,802,4541,3583,23,45,17,873,3740,2717,51,22,65,885,3370,2446,33,46,64,781,5247,4330,28,29,96,764,4338,2971,29,24,568,746,3760,2962,37,26,58,677,4754,3601,38,45,23,1047,3526,2581,61,22,59,803,2197,1543,19,10,79,546,3051,2164,41,20,110,716,2664,1604,25,11,391,633,5430,4173,49,30,70,1108,6044,4860,46,16,26,1096,4796,3702,51,27,84,932,3992,3020,65,28,97,782,4315,3258,37,19,138,863,4810,3215,57,24,642,872,5358,4188,60,46,93,971,6311,5123,68,33,22,1065,3983,3010,45,33,91,804
"대양주",소계,827,205,46,12,6,558,865,233,59,5,35,533,1012,349,73,19,6,565,3027,2082,90,30,6,819,4457,3494,112,26,8,817,5160,4098,108,26,8,920,5666,4518,123,30,11,984,6071,4714,111,43,126,1077,10240,8971,146,37,9,1077,11738,9853,158,39,1,1687,12019,10449,155,52,18,1345,21001,19080,103,9,27,1782,15247,13062,117,34,32,2002,9618,7665,120,32,112,1689,16948,14722,142,81,17,1986,25632,23414,118,79,5,2016,19262,16818,100,155,20,2169,20885,18731,68,44,23,2019,17860,15562,58,107,42,2091,15243,12738,58,90,130,2227,26015,23611,56,86,23,2239,24483,21632,80,94,21,2656,22377,20034,44,59,31,2209,27294,24814,39,31,32,2378,20524,18072,69,39,35,2309,13247,10826,55,54,110,2202,27038,24440,62,44,14,2478,30726,28211,66,59,18,2372,24006,21480,45,71,33,2377,22758,20405,61,65,25,2202,19301,16872,59,52,35,2283,17798,15252,55,81,135,2275,26318,23585,74,123,19,2517,31945,29023,50,87,16,2769,24709,22133,49,76,45,2406
"대양주",오스트레일리아,611,175,41,8,2,385,634,200,53,3,26,352,754,306,68,14,6,360,2476,1893,64,26,5,488,3613,2968,94,23,4,524,4147,3351,90,23,8,675,4418,3652,102,25,9,630,4835,3891,87,34,109,714,8180,7357,105,26,7,685,9086,7891,119,23,0,1053,9769,8719,126,35,15,874,16979,15703,81,5,21,1169,12617,11087,97,23,27,1383,7899,6585,95,27,90,1102,14179,12669,109,73,12,1316,21277,19756,94,51,5,1371,15711,14005,82,80,13,1531,17094,15587,51,30,19,1407,14442,12879,41,88,32,1402,12298,10561,47,69,108,1513,21637,19980,49,73,13,1522,20025,18038,64,69,18,1836,18609,16955,34,54,29,1537,22816,21073,32,27,27,1657,17251,15505,56,29,30,1631,10972,9258,42,47,90,1535,22871,21056,53,40,10,1712,26522,24685,57,48,18,1714,20441,18609,39,55,29,1709,19348,17602,41,50,24,1631,16198,14371,49,38,28,1712,14755,12839,46,64,118,1688,22366,20357,64,110,9,1826,26742,24590,45,71,14,2022,20536,18736,39,57,39,1665
"대양주",뉴질랜드,193,30,5,2,0,156,210,32,6,0,6,166,220,40,5,4,0,171,506,174,25,1,1,305,811,516,18,1,-,276,967,714,18,1,-,234,1153,811,21,3,0,318,1156,765,24,2,10,355,1959,1542,41,1,0,375,2517,1871,38,-,-,608,2111,1610,29,7,2,463,3919,3298,20,1,5,595,2584,1948,20,6,1,609,1665,1041,24,3,19,578,2646,1982,33,4,-,627,4202,3553,23,3,0,623,3204,2590,17,2,7,588,3613,3038,16,4,1,554,3190,2520,17,3,5,645,2647,2006,10,3,14,614,4144,3473,7,4,7,653,4151,3392,16,3,3,737,3591,2953,9,1,2,626,4319,3644,7,2,1,665,3150,2491,13,4,2,640,2126,1505,10,3,15,593,3966,3273,9,3,3,678,3936,3400,7,2,-,527,3287,2691,5,5,3,583,3164,2624,18,7,0,515,2681,2147,10,2,7,515,2811,2250,7,1,7,546,3630,3008,10,2,6,604,4838,4153,5,3,2,675,3823,3139,8,6,6,664
"대양주",대양주 기타,23,0,-,2,4,17,21,1,-,2,3,15,38,3,-,1,0,34,45,15,1,3,-,26,33,10,-,2,4,17,46,33,-,2,0,11,95,55,-,2,2,36,80,58,-,7,7,8,101,72,-,10,2,17,135,91,1,16,1,26,139,120,-,10,1,8,103,79,2,3,1,18,46,27,-,5,4,10,54,39,1,2,3,9,123,71,-,4,5,43,153,105,1,25,-,22,347,223,1,73,0,50,178,106,1,10,3,58,228,163,-,16,5,44,298,171,1,18,8,100,234,158,-,9,3,64,307,202,0,22,0,83,177,126,1,4,0,46,159,97,0,2,4,56,123,76,-,6,3,38,149,63,3,4,5,74,201,111,-,1,1,88,268,126,2,9,-,131,278,180,1,11,1,85,246,179,2,8,1,56,422,354,-,12,0,56,232,163,2,16,10,41,322,220,-,11,4,87,365,280,-,13,-,72,350,258,2,13,-,77
"아프리카",소계,1048,43,149,39,107,710,1708,63,210,45,418,972,1355,102,233,35,183,802,1235,354,108,46,46,681,2033,763,170,91,58,951,2032,755,209,42,69,957,2627,1048,233,58,109,1179,3781,1137,269,59,790,1526,3271,1369,297,81,282,1242,4344,2385,355,194,47,1363,3347,1419,477,118,83,1250,2951,1296,252,34,104,1265,2751,671,244,64,205,1567,3233,682,301,46,495,1709,3718,1104,340,53,302,1919,4226,1673,307,133,84,2029,5200,1932,418,137,115,2598,4557,1770,250,53,100,2384,6523,3321,347,145,183,2527,6742,2334,313,64,819,3212,5527,2362,440,171,277,2277,6428,2521,383,118,118,3288,4770,1597,498,67,71,2537,3578,1447,322,51,89,1669,3788,990,341,68,223,2166,4612,1184,317,16,574,2521,5297,1471,346,57,305,3118,7326,2156,428,201,59,4482,6039,2158,411,307,105,3058,6146,2612,373,475,114,2572,5651,2528,380,77,165,2501,7775,2590,397,81,940,3767,7467,3528,482,109,305,3043,7086,3078,512,134,59,3303,5455,2363,506,161,88,2337
"아프리카",남아프리카공화국,104,-,3,1,1,99,435,11,1,3,7,413,206,6,-,1,2,197,280,103,2,3,1,171,361,168,1,1,1,190,307,156,0,0,2,149,486,226,1,1,0,258,856,267,2,3,11,573,519,284,3,4,1,227,748,520,3,9,1,215,472,243,2,4,3,220,742,489,1,5,2,245,795,269,5,3,3,515,931,210,3,1,14,703,778,310,3,5,5,455,1072,579,3,17,0,473,983,439,1,9,1,533,992,522,3,2,2,463,1405,770,4,19,2,610,1520,429,3,5,18,1065,1063,595,7,14,3,444,1293,490,4,10,0,789,875,365,3,6,1,500,939,571,3,2,1,362,1031,298,6,2,6,719,1406,382,7,1,13,1003,1356,590,3,4,6,753,1510,664,6,2,3,835,1196,490,1,0,3,702,1261,670,6,2,3,580,1304,626,4,2,7,665,2218,650,8,6,18,1536,1604,829,10,0,5,760,1655,793,3,2,5,852,958,464,7,2,4,481
"아프리카",아프리카 기타,944,43,146,38,106,611,1273,52,209,42,411,559,1149,96,233,34,181,605,955,251,106,43,45,510,1672,595,169,90,57,761,1725,599,209,42,67,808,2141,822,232,57,109,921,2925,870,267,56,779,953,2752,1085,294,77,281,1015,3596,1865,352,185,46,1148,2875,1176,475,114,80,1030,2209,807,251,29,102,1020,1956,402,239,61,202,1052,2302,472,298,45,481,1006,2940,794,337,48,297,1464,3154,1094,304,116,84,1556,4217,1493,417,128,114,2065,3565,1248,247,51,98,1921,5118,2551,343,126,181,1917,5222,1905,310,59,801,2147,4464,1767,433,157,274,1833,5135,2031,379,108,118,2499,3895,1232,495,61,70,2037,2639,876,319,49,88,1307,2757,692,335,66,217,1447,3206,802,310,15,561,1518,3941,881,343,53,299,2365,5816,1492,422,199,56,3647,4843,1668,410,307,102,2356,4885,1942,367,473,111,1992,4347,1902,376,75,158,1836,5557,1940,389,75,922,2231,5863,2699,472,109,300,2283,5431,2285,509,132,54,2451,4497,1899,499,159,84,1856
"기타",소계,1,1,-,-,-,0,37,18,-,-,2,17,8,5,-,-,-,3,9,8,-,-,-,1,15,12,-,-,-,3,4,4,-,-,-,0,43,27,1,-,1,14,44,34,1,-,0,9,18,11,1,-,-,6,18,14,-,-,1,3,14,12,-,-,-,2,32,23,0,-,-,9,12,1,-,-,-,11,18,8,-,-,4,6,13,8,-,-,-,5,15,8,1,-,-,6,13,8,-,-,-,5,14,10,1,-,-,3,23,15,0,-,2,6,11,7,0,-,2,2,17,7,1,-,2,7,30,18,1,-,0,11,23,16,-,-,1,6,19,12,1,-,-,6,26,16,1,-,2,7,12,6,-,-,2,4,13,9,-,-,-,4,21,8,1,-,-,12,22,18,1,-,-,3,16,9,0,-,-,7,13,7,-,1,0,5,13,8,-,-,1,4,33,22,1,-,2,8,19,15,0,-,-,4,17,15,1,-,0,1
"기타",국적미상,1,1,-,-,-,0,37,18,-,-,2,17,8,5,-,-,-,3,9,8,-,-,-,1,15,12,-,-,-,3,4,4,-,-,-,0,43,27,1,-,1,14,44,34,1,-,0,9,18,11,1,-,-,6,18,14,-,-,1,3,14,12,-,-,-,2,32,23,0,-,-,9,12,1,-,-,-,11,18,8,-,-,4,6,13,8,-,-,-,5,15,8,1,-,-,6,13,8,-,-,-,5,14,10,1,-,-,3,23,15,0,-,2,6,11,7,0,-,2,2,17,7,1,-,2,7,30,18,1,-,0,11,23,16,-,-,1,6,19,12,1,-,-,6,26,16,1,-,2,7,12,6,-,-,2,4,13,9,-,-,-,4,21,8,1,-,-,12,22,18,1,-,-,3,16,9,0,-,-,7,13,7,-,1,0,5,13,8,-,-,1,4,33,22,1,-,2,8,19,15,0,-,-,4,17,15,1,-,0,1
"교포",소계,849,-,-,-,-,849,916,-,-,-,-,916,1043,-,-,-,-,1043,2139,-,-,-,-,2139,2244,-,-,-,-,2244,2445,-,-,-,-,2445,2384,-,-,-,-,2384,2319,-,-,-,-,2319,3269,-,-,-,-,3269,3595,-,-,-,-,3595,3456,-,-,-,-,3456,3334,-,-,-,-,3334,2789,-,-,-,-,2789,2455,-,-,-,-,2455,3710,-,-,-,-,3710,3922,-,-,-,-,3922,3867,-,-,-,-,3867,3601,-,-,-,-,3601,2909,-,-,-,-,2909,3066,-,-,-,-,3066,3662,-,-,-,-,3662,4088,-,-,-,-,4088,3619,-,-,-,-,3619,2975,-,-,-,-,2975,2538,-,-,-,-,2538,2431,-,-,-,-,2431,3383,-,-,-,-,3383,3460,-,-,-,-,3460,3324,-,-,-,-,3324,2793,-,-,-,-,2793,2551,-,-,-,-,2551,2649,-,-,-,-,2649,3006,-,-,-,-,3006,3414,-,-,-,-,3414,2856,-,-,-,-,2856
"교포",교포,849,-,-,-,-,849,916,-,-,-,-,916,1043,-,-,-,-,1043,2139,-,-,-,-,2139,2244,-,-,-,-,2244,2445,-,-,-,-,2445,2384,-,-,-,-,2384,2319,-,-,-,-,2319,3269,-,-,-,-,3269,3595,-,-,-,-,3595,3456,-,-,-,-,3456,3334,-,-,-,-,3334,2789,-,-,-,-,2789,2455,-,-,-,-,2455,3710,-,-,-,-,3710,3922,-,-,-,-,3922,3867,-,-,-,-,3867,3601,-,-,-,-,3601,2909,-,-,-,-,2909,3066,-,-,-,-,3066,3662,-,-,-,-,3662,4088,-,-,-,-,4088,3619,-,-,-,-,3619,2975,-,-,-,-,2975,2538,-,-,-,-,2538,2431,-,-,-,-,2431,3383,-,-,-,-,3383,3460,-,-,-,-,3460,3324,-,-,-,-,3324,2793,-,-,-,-,2793,2551,-,-,-,-,2551,2649,-,-,-,-,2649,3006,-,-,-,-,3006,3414,-,-,-,-,3414,2856,-,-,-,-,2856
