기준일자,주요국가대륙명,국가명,목적구분,인원,전년동기,증감률
2020,아시아,방글라데시,관광,584.0,3137.0,-81.4
2020,아시아,방글라데시,상용,216.0,1674.0,-87.1
2020,아시아,방글라데시,공용,47.0,1209.0,-96.1
2020,아시아,방글라데시,유학연수,516.0,1404.0,-63.2
2020,아시아,방글라데시,기타,3167.0,10528.0,-69.9
2020,아시아,방글라데시,전체,4530.0,17952.0,-74.8
2020,아시아,파키스탄,관광,578.0,3961.0,-85.4
2020,아시아,파키스탄,상용,476.0,2775.0,-82.8
2020,아시아,파키스탄,공용,73.0,257.0,-71.6
2020,아시아,파키스탄,유학연수,696.0,2100.0,-66.9
2020,아시아,파키스탄,기타,1780.0,4628.0,-61.5
2020,아시아,파키스탄,전체,3603.0,13721.0,-73.7
2020,아시아,이스라엘,관광,1120.0,16309.0,-93.1
2020,아시아,이스라엘,상용,65.0,125.0,-48.0
2020,아시아,이스라엘,공용,6.0,18.0,-66.7
2020,아시아,이스라엘,유학연수,37.0,65.0,-43.1
2020,아시아,이스라엘,기타,217.0,585.0,-62.9
2020,아시아,이스라엘,전체,1445.0,17102.0,-91.6
2020,아시아,이란,관광,104.0,2434.0,-95.7
2020,아시아,이란,상용,81.0,754.0,-89.3
2020,아시아,이란,공용,11.0,97.0,-88.7
2020,아시아,이란,유학연수,171.0,345.0,-50.4
2020,아시아,이란,기타,198.0,664.0,-70.2
2020,아시아,이란,전체,565.0,4294.0,-86.8
2020,아시아,기타,관광,3158.0,32323.0,-90.2
2020,아시아,기타,상용,1355.0,5504.0,-75.4
2020,아시아,기타,공용,240.0,2850.0,-91.6
2020,아시아,기타,유학연수,1664.0,3126.0,-46.8
2020,아시아,기타,기타,7684.0,30126.0,-74.5
2020,아시아,기타,전체,14101.0,73929.0,-80.9
2020,아메리카,연도대륙,관광,131102.0,1034911.0,-87.3
2020,아메리카,연도대륙,상용,1548.0,5687.0,-72.8
2020,아메리카,연도대륙,공용,12092.0,35920.0,-66.3
2020,아메리카,연도대륙,유학연수,2790.0,8398.0,-66.8
2020,아메리카,연도대륙,기타,123955.0,260742.0,-52.5
2020,아메리카,연도대륙,전체,271487.0,1345658.0,-79.8
2020,아메리카,미국,관광,105502.0,809004.0,-87.0
2020,아메리카,미국,상용,1233.0,4656.0,-73.5
2020,아메리카,미국,공용,11741.0,34796.0,-66.3
2020,아메리카,미국,유학연수,1607.0,5176.0,-69.0
2020,아메리카,미국,기타,100334.0,190406.0,-47.3
2020,아메리카,미국,전체,220417.0,1044038.0,-78.9
2020,아메리카,캐나다,관광,16428.0,152834.0,-89.3
2020,아메리카,캐나다,상용,211.0,522.0,-59.6
2020,아메리카,캐나다,공용,80.0,394.0,-79.7
2020,아메리카,캐나다,유학연수,242.0,697.0,-65.3
2020,아메리카,캐나다,기타,17773.0,50961.0,-65.1
2020,아메리카,캐나다,전체,34734.0,205408.0,-83.1
2020,아메리카,브라질,관광,2254.0,18209.0,-87.6
2020,아메리카,브라질,상용,48.0,204.0,-76.5
2020,아메리카,브라질,공용,27.0,163.0,-83.4
2020,아메리카,브라질,유학연수,174.0,414.0,-58.0
2020,아메리카,브라질,기타,1451.0,4798.0,-69.8
2020,아메리카,브라질,전체,3954.0,23788.0,-83.4
2020,아메리카,멕시코,관광,2797.0,23319.0,-88.0
2020,아메리카,멕시코,상용,13.0,74.0,-82.4
2020,아메리카,멕시코,공용,41.0,83.0,-50.6
2020,아메리카,멕시코,유학연수,276.0,906.0,-69.5
2020,아메리카,멕시코,기타,2599.0,6099.0,-57.4
2020,아메리카,멕시코,전체,5726.0,30481.0,-81.2
2020,아메리카,기타,관광,4121.0,31545.0,-86.9
2020,아메리카,기타,상용,43.0,231.0,-81.4
2020,아메리카,기타,공용,203.0,484.0,-58.1
2020,아메리카,기타,유학연수,491.0,1205.0,-59.3
2020,아메리카,기타,기타,1798.0,8478.0,-78.8
2020,아메리카,기타,전체,6656.0,41943.0,-84.1
2020,유럽,연도대륙,관광,100963.0,826005.0,-87.8
2020,유럽,연도대륙,상용,4610.0,14408.0,-68.0
2020,유럽,연도대륙,공용,838.0,2828.0,-70.4
2020,유럽,연도대륙,유학연수,8126.0,19649.0,-58.6
2020,유럽,연도대륙,기타,100374.0,232366.0,-56.8
2020,유럽,연도대륙,전체,214911.0,1095256.0,-80.4
2020,유럽,러시아,관광,39702.0,250571.0,-84.2
2020,유럽,러시아,상용,576.0,1976.0,-70.9
2020,유럽,러시아,공용,90.0,398.0,-77.4
2020,유럽,러시아,유학연수,979.0,2100.0,-53.4
2020,유럽,러시아,기타,31739.0,88012.0,-63.9
2020,유럽,러시아,전체,73086.0,343057.0,-78.7
2020,유럽,영국,관광,13368.0,120840.0,-88.9
2020,유럽,영국,상용,432.0,1659.0,-74.0
2020,유럽,영국,공용,79.0,196.0,-59.7
2020,유럽,영국,유학연수,361.0,707.0,-48.9
2020,유럽,영국,기타,6179.0,20274.0,-69.5
2020,유럽,영국,전체,20419.0,143676.0,-85.8
2020,유럽,독일,관광,9205.0,97582.0,-90.6
2020,유럽,독일,상용,838.0,2634.0,-68.2
2020,유럽,독일,공용,117.0,300.0,-61.0
2020,유럽,독일,유학연수,1302.0,3304.0,-60.6
2020,유럽,독일,기타,12666.0,16910.0,-25.1
2020,유럽,독일,전체,24128.0,120730.0,-80.0
2020,유럽,프랑스,관광,8183.0,88189.0,-90.7
2020,유럽,프랑스,상용,878.0,2884.0,-69.6
2020,유럽,프랑스,공용,163.0,539.0,-69.8
2020,유럽,프랑스,유학연수,2378.0,5263.0,-54.8
2020,유럽,프랑스,기타,7769.0,13919.0,-44.2
2020,유럽,프랑스,전체,19371.0,110794.0,-82.5
2020,유럽,이탈리아,관광,3205.0,36558.0,-91.2
2020,유럽,이탈리아,상용,351.0,781.0,-55.1
2020,유럽,이탈리아,공용,60.0,193.0,-68.9
2020,유럽,이탈리아,유학연수,256.0,793.0,-67.7
2020,유럽,이탈리아,기타,2583.0,11019.0,-76.6
2020,유럽,이탈리아,전체,6455.0,49344.0,-86.9
2020,유럽,네덜란드,관광,2919.0,30455.0,-90.4
2020,유럽,네덜란드,상용,124.0,448.0,-72.3
2020,유럽,네덜란드,공용,19.0,107.0,-82.2
2020,유럽,네덜란드,유학연수,301.0,1188.0,-74.7
2020,유럽,네덜란드,기타,9158.0,6940.0,32.0
2020,유럽,네덜란드,전체,12521.0,39138.0,-68.0
2020,유럽,우크라이나,관광,3303.0,8215.0,-59.8
2020,유럽,우크라이나,상용,236.0,1025.0,-77.0
2020,유럽,우크라이나,공용,25.0,55.0,-54.5
2020,유럽,우크라이나,유학연수,142.0,285.0,-50.2
2020,유럽,우크라이나,기타,7862.0,18087.0,-56.5
2020,유럽,우크라이나,전체,11568.0,27667.0,-58.2
2020,유럽,스페인,관광,2051.0,26087.0,-92.1
2020,유럽,스페인,상용,105.0,288.0,-63.5
2020,유럽,스페인,공용,52.0,161.0,-67.7
2020,유럽,스페인,유학연수,346.0,917.0,-62.3
2020,유럽,스페인,기타,1095.0,3203.0,-65.8
2020,유럽,스페인,전체,3649.0,30656.0,-88.1
2020,유럽,루마니아,관광,1212.0,6454.0,-81.2
2020,유럽,루마니아,상용,47.0,84.0,-44.0
2020,유럽,루마니아,공용,12.0,53.0,-77.4
2020,유럽,루마니아,유학연수,49.0,99.0,-50.5
2020,유럽,루마니아,기타,1880.0,6091.0,-69.1
2020,유럽,루마니아,전체,3200.0,12781.0,-75.0
2020,유럽,노르웨이,관광,905.0,10162.0,-91.1
2020,유럽,노르웨이,상용,69.0,374.0,-81.6
2020,유럽,노르웨이,공용,8.0,27.0,-70.4
2020,유럽,노르웨이,유학연수,129.0,370.0,-65.1
2020,유럽,노르웨이,기타,396.0,837.0,-52.7
2020,유럽,노르웨이,전체,1507.0,11770.0,-87.2
2020,유럽,스웨덴,관광,1369.0,17277.0,-92.1
2020,유럽,스웨덴,상용,125.0,293.0,-57.3
2020,유럽,스웨덴,공용,24.0,91.0,-73.6
2020,유럽,스웨덴,유학연수,222.0,728.0,-69.5
2020,유럽,스웨덴,기타,448.0,1320.0,-66.1
2020,유럽,스웨덴,전체,2188.0,19709.0,-88.9
2020,유럽,폴란드,관광,1758.0,15621.0,-88.7
2020,유럽,폴란드,상용,94.0,135.0,-30.4
2020,유럽,폴란드,공용,8.0,23.0,-65.2
2020,유럽,폴란드,유학연수,142.0,373.0,-61.9
2020,유럽,폴란드,기타,3561.0,7761.0,-54.1
2020,유럽,폴란드,전체,5563.0,23913.0,-76.7
2020,유럽,스위스,관광,1170.0,16111.0,-92.7
2020,유럽,스위스,상용,67.0,216.0,-69.0
2020,유럽,스위스,공용,9.0,33.0,-72.7
2020,유럽,스위스,유학연수,194.0,336.0,-42.3
2020,유럽,스위스,기타,444.0,1151.0,-61.4
2020,유럽,스위스,전체,1884.0,17847.0,-89.4
2020,유럽,포르투갈,관광,856.0,9671.0,-91.1
2020,유럽,포르투갈,상용,29.0,75.0,-61.3
2020,유럽,포르투갈,공용,0.0,1.0,-100.0
2020,유럽,포르투갈,유학연수,60.0,148.0,-59.5
2020,유럽,포르투갈,기타,911.0,1530.0,-40.5
2020,유럽,포르투갈,전체,1856.0,11425.0,-83.8
2020,유럽,오스트리아,관광,1004.0,10169.0,-90.1
2020,유럽,오스트리아,상용,42.0,79.0,-46.8
2020,유럽,오스트리아,공용,6.0,30.0,-80.0
2020,유럽,오스트리아,유학연수,99.0,268.0,-63.1
2020,유럽,오스트리아,기타,1246.0,2024.0,-38.4
2020,유럽,오스트리아,전체,2397.0,12570.0,-80.9
2020,유럽,핀란드,관광,877.0,8724.0,-89.9
2020,유럽,핀란드,상용,57.0,132.0,-56.8
2020,유럽,핀란드,공용,14.0,24.0,-41.7
2020,유럽,핀란드,유학연수,215.0,548.0,-60.8
2020,유럽,핀란드,기타,1870.0,4484.0,-58.3
2020,유럽,핀란드,전체,3033.0,13912.0,-78.2
2020,유럽,벨기에,관광,938.0,11875.0,-92.1
2020,유럽,벨기에,상용,85.0,215.0,-60.5
2020,유럽,벨기에,공용,14.0,59.0,-76.3
2020,유럽,벨기에,유학연수,147.0,386.0,-61.9
2020,유럽,벨기에,기타,1313.0,2004.0,-34.5
2020,유럽,벨기에,전체,2497.0,14539.0,-82.8
2020,유럽,크로아티아,관광,1009.0,2880.0,-65.0
2020,유럽,크로아티아,상용,28.0,75.0,-62.7
2020,유럽,크로아티아,공용,3.0,9.0,-66.7
2020,유럽,크로아티아,유학연수,16.0,38.0,-57.9
2020,유럽,크로아티아,기타,991.0,2960.0,-66.5
2020,유럽,크로아티아,전체,2047.0,5962.0,-65.7
2020,유럽,그리스,관광,1636.0,6449.0,-74.6
2020,유럽,그리스,상용,154.0,242.0,-36.4
2020,유럽,그리스,공용,13.0,28.0,-53.6
2020,유럽,그리스,유학연수,16.0,21.0,-23.8
2020,유럽,그리스,기타,1219.0,3016.0,-59.6
2020,유럽,그리스,전체,3038.0,9756.0,-68.9
2020,유럽,불가리아,관광,419.0,3224.0,-87.0
2020,유럽,불가리아,상용,5.0,28.0,-82.1
2020,유럽,불가리아,공용,5.0,42.0,-88.1
2020,유럽,불가리아,유학연수,42.0,80.0,-47.5
2020,유럽,불가리아,기타,1180.0,3162.0,-62.7
2020,유럽,불가리아,전체,1651.0,6536.0,-74.7
2020,유럽,덴마크,관광,1157.0,10970.0,-89.5
2020,유럽,덴마크,상용,65.0,148.0,-56.1
2020,유럽,덴마크,공용,33.0,97.0,-66.0
2020,유럽,덴마크,유학연수,148.0,481.0,-69.2
2020,유럽,덴마크,기타,656.0,1757.0,-62.7
2020,유럽,덴마크,전체,2059.0,13453.0,-84.7
2020,유럽,아일랜드,관광,881.0,8085.0,-89.1
2020,유럽,아일랜드,상용,29.0,95.0,-69.5
2020,유럽,아일랜드,공용,6.0,25.0,-76.0
2020,유럽,아일랜드,유학연수,40.0,65.0,-38.5
2020,유럽,아일랜드,기타,675.0,1941.0,-65.2
2020,유럽,아일랜드,전체,1631.0,10211.0,-84.0
2020,유럽,기타,관광,3836.0,29836.0,-87.1
2020,유럽,기타,상용,174.0,522.0,-66.7
2020,유럽,기타,공용,78.0,337.0,-76.9
2020,유럽,기타,유학연수,542.0,1151.0,-52.9
2020,유럽,기타,기타,4533.0,13964.0,-67.5
2020,유럽,기타,전체,9163.0,45810.0,-80.0
2020,오세아니아,연도대륙,관광,22975.0,190715.0,-88.0
2020,오세아니아,연도대륙,상용,278.0,1248.0,-77.7
2020,오세아니아,연도대륙,공용,121.0,735.0,-83.5
2020,오세아니아,연도대륙,유학연수,171.0,631.0,-72.9
2020,오세아니아,연도대륙,기타,6909.0,24662.0,-72.0
2020,오세아니아,연도대륙,전체,30454.0,217991.0,-86.0
2020,오세아니아,호주,관광,18670.0,154954.0,-88.0
2020,오세아니아,호주,상용,230.0,999.0,-77.0
2020,오세아니아,호주,공용,68.0,507.0,-86.6
2020,오세아니아,호주,유학연수,138.0,535.0,-74.2
2020,오세아니아,호주,기타,4066.0,16223.0,-74.9
2020,오세아니아,호주,전체,23172.0,173218.0,-86.6
2020,오세아니아,뉴질랜드,관광,4089.0,31214.0,-86.9
2020,오세아니아,뉴질랜드,상용,44.0,227.0,-80.6
2020,오세아니아,뉴질랜드,공용,37.0,118.0,-68.6
2020,오세아니아,뉴질랜드,유학연수,23.0,49.0,-53.1
2020,오세아니아,뉴질랜드,기타,2405.0,7346.0,-67.3
2020,오세아니아,뉴질랜드,전체,6598.0,38954.0,-83.1
2020,오세아니아,기타,관광,216.0,4547.0,-95.2
2020,오세아니아,기타,상용,4.0,22.0,-81.8
2020,오세아니아,기타,공용,16.0,110.0,-85.5
2020,오세아니아,기타,유학연수,10.0,47.0,-78.7
2020,오세아니아,기타,기타,438.0,1093.0,-59.9
2020,오세아니아,기타,전체,684.0,5819.0,-88.2
2020,아프리카,연도대륙,관광,3259.0,27014.0,-87.9
2020,아프리카,연도대륙,상용,1501.0,9508.0,-84.2
2020,아프리카,연도대륙,공용,221.0,1135.0,-80.5
2020,아프리카,연도대륙,유학연수,1286.0,2908.0,-55.8
2020,아프리카,연도대륙,기타,8107.0,19694.0,-58.8
2020,아프리카,연도대륙,전체,14374.0,60259.0,-76.1
2020,아프리카,남아프리카공화국,관광,900.0,7008.0,-87.2
2020,아프리카,남아프리카공화국,상용,26.0,73.0,-64.4
2020,아프리카,남아프리카공화국,공용,14.0,57.0,-75.4
2020,아프리카,남아프리카공화국,유학연수,16.0,52.0,-69.2
2020,아프리카,남아프리카공화국,기타,2187.0,5954.0,-63.3
2020,아프리카,남아프리카공화국,전체,3143.0,13144.0,-76.1
2020,아프리카,기타,관광,2359.0,20006.0,-88.2
2020,아프리카,기타,상용,1475.0,9435.0,-84.4
2020,아프리카,기타,공용,207.0,1078.0,-80.8
2020,아프리카,기타,유학연수,1270.0,2856.0,-55.5
2020,아프리카,기타,기타,5920.0,13740.0,-56.9
2020,아프리카,기타,전체,11231.0,47115.0,-76.2
2020,기타,연도대륙,관광,91.0,413.0,-78.0
2020,기타,연도대륙,상용,2.0,23.0,-91.3
2020,기타,연도대륙,공용,0.0,0.0,0.0
2020,기타,연도대륙,유학연수,3.0,18.0,-83.3
2020,기타,연도대륙,기타,45.0,158.0,-71.5
2020,기타,연도대륙,전체,141.0,612.0,-77.0
2020,기타,기타,관광,91.0,413.0,-78.0
2020,기타,기타,상용,2.0,23.0,-91.3
2020,기타,기타,공용,0.0,0.0,0.0
2020,기타,기타,유학연수,3.0,18.0,-83.3
2020,기타,기타,기타,45.0,158.0,-71.5
2020,기타,기타,전체,141.0,612.0,-77.0
2020,교포,연도대륙,관광,0.0,0.0,0.0
2020,교포,연도대륙,상용,0.0,0.0,0.0
2020,교포,연도대륙,공용,0.0,0.0,0.0
2020,교포,연도대륙,유학연수,0.0,0.0,0.0
2020,교포,연도대륙,기타,26391.0,192502.0,-86.3
2020,교포,연도대륙,전체,26391.0,192502.0,-86.3
2020,교포,교포,관광,0.0,0.0,0.0
2020,교포,교포,상용,0.0,0.0,0.0
2020,교포,교포,공용,0.0,0.0,0.0
2020,교포,교포,유학연수,0.0,0.0,0.0
2020,교포,교포,기타,26391.0,192502.0,-86.3
2020,교포,교포,전체,26391.0,192502.0,-86.3
2021,대륙전체,연도,관광,211846.0,1653471.0,-87.2
2021,대륙전체,연도,상용,21290.0,29509.0,-27.9
2021,대륙전체,연도,공용,18685.0,16571.0,12.8
2021,대륙전체,연도,유학연수,80084.0,118462.0,-32.4
2021,대륙전체,연도,기타,635098.0,701105.0,-9.4
2021,대륙전체,연도,전체,967003.0,2519118.0,-61.6
2021,아시아,연도대륙,관광,107496.0,1395081.0,-92.3
2021,아시아,연도대륙,상용,13792.0,21570.0,-36.1
2021,아시아,연도대륙,공용,2315.0,3299.0,-29.8
2021,아시아,연도대륙,유학연수,64062.0,106086.0,-39.6
2021,아시아,연도대륙,기타,359173.0,435324.0,-17.5
2021,아시아,연도대륙,전체,546838.0,1961360.0,-72.1
2021,아시아,중국,관광,14824.0,450954.0,-96.7
2021,아시아,중국,상용,3594.0,5467.0,-34.3
2021,아시아,중국,공용,92.0,164.0,-43.9
2021,아시아,중국,유학연수,34718.0,58066.0,-40.2
2021,아시아,중국,기타,116987.0,171779.0,-31.9
2021,아시아,중국,전체,170215.0,686430.0,-75.2
2021,아시아,일본,관광,1047.0,406701.0,-99.7
2021,아시아,일본,상용,2538.0,5453.0,-53.5
2021,아시아,일본,공용,100.0,297.0,-66.3
2021,아시아,일본,유학연수,4618.0,4604.0,0.3
2021,아시아,일본,기타,6962.0,13687.0,-49.1
2021,아시아,일본,전체,15265.0,430742.0,-96.5
2021,아시아,대만,관광,636.0,161155.0,-99.6
2021,아시아,대만,상용,419.0,437.0,-4.1
2021,아시아,대만,공용,22.0,51.0,-56.9
2021,아시아,대만,유학연수,864.0,1453.0,-40.5
2021,아시아,대만,기타,2189.0,3620.0,-39.5
2021,아시아,대만,전체,4130.0,166716.0,-97.5
2021,아시아,홍콩,관광,163.0,86466.0,-99.8
2021,아시아,홍콩,상용,211.0,172.0,22.7
2021,아시아,홍콩,공용,7.0,11.0,-36.4
2021,아시아,홍콩,유학연수,514.0,832.0,-38.2
2021,아시아,홍콩,기타,363.0,1397.0,-74.0
2021,아시아,홍콩,전체,1258.0,88878.0,-98.6
2021,아시아,마카오,관광,5.0,5802.0,-99.9
2021,아시아,마카오,상용,5.0,11.0,-54.5
2021,아시아,마카오,공용,0.0,0.0,0.0
2021,아시아,마카오,유학연수,22.0,60.0,-63.3
2021,아시아,마카오,기타,4.0,32.0,-87.5
2021,아시아,마카오,전체,36.0,5905.0,-99.4
2021,아시아,필리핀,관광,32954.0,45093.0,-26.9
2021,아시아,필리핀,상용,103.0,273.0,-62.3
2021,아시아,필리핀,공용,317.0,432.0,-26.6
2021,아시아,필리핀,유학연수,173.0,552.0,-68.7
2021,아시아,필리핀,기타,82686.0,69346.0,19.2
2021,아시아,필리핀,전체,116233.0,115696.0,0.5
2021,아시아,인도네시아,관광,15804.0,36561.0,-56.8
2021,아시아,인도네시아,상용,64.0,191.0,-66.5
2021,아시아,인도네시아,공용,172.0,221.0,-22.2
2021,아시아,인도네시아,유학연수,1122.0,1505.0,-25.4
2021,아시아,인도네시아,기타,29401.0,28284.0,3.9
2021,아시아,인도네시아,전체,46563.0,66762.0,-30.3
2021,아시아,태국,관광,1430.0,58834.0,-97.6
2021,아시아,태국,상용,98.0,138.0,-29.0
2021,아시아,태국,공용,95.0,349.0,-72.8
2021,아시아,태국,유학연수,588.0,664.0,-11.4
2021,아시아,태국,기타,6108.0,16583.0,-63.2
2021,아시아,태국,전체,8319.0,76568.0,-89.1
2021,아시아,베트남,관광,4032.0,29345.0,-86.3
2021,아시아,베트남,상용,97.0,1452.0,-93.3
2021,아시아,베트남,공용,114.0,130.0,-12.3
2021,아시아,베트남,유학연수,9955.0,25907.0,-61.6
2021,아시아,베트남,기타,8748.0,25105.0,-65.2
2021,아시아,베트남,전체,22946.0,81939.0,-72.0
2021,아시아,인도,관광,9243.0,9878.0,-6.4
2021,아시아,인도,상용,1200.0,3416.0,-64.9
2021,아시아,인도,공용,64.0,114.0,-43.9
2021,아시아,인도,유학연수,603.0,819.0,-26.4
2021,아시아,인도,기타,20228.0,19603.0,3.2
2021,아시아,인도,전체,31338.0,33830.0,-7.4
2021,아시아,말레이시아,관광,698.0,40521.0,-98.3
2021,아시아,말레이시아,상용,224.0,252.0,-11.1
2021,아시아,말레이시아,공용,58.0,14.0,314.3
2021,아시아,말레이시아,유학연수,626.0,924.0,-32.3
2021,아시아,말레이시아,기타,2882.0,6839.0,-57.9
2021,아시아,말레이시아,전체,4488.0,48550.0,-90.8
2021,아시아,싱가포르,관광,5360.0,13976.0,-61.6
2021,아시아,싱가포르,상용,510.0,299.0,70.6
2021,아시아,싱가포르,공용,35.0,20.0,75.0
2021,아시아,싱가포르,유학연수,116.0,249.0,-53.4
2021,아시아,싱가포르,기타,1504.0,3465.0,-56.6
2021,아시아,싱가포르,전체,7525.0,18009.0,-58.2
2021,아시아,몽골,관광,1410.0,15765.0,-91.1
2021,아시아,몽골,상용,42.0,143.0,-70.6
2021,아시아,몽골,공용,173.0,659.0,-73.7
2021,아시아,몽골,유학연수,2996.0,2948.0,1.6
2021,아시아,몽골,기타,1148.0,1961.0,-41.5
2021,아시아,몽골,전체,5769.0,21476.0,-73.1
2021,아시아,우즈베키스탄,관광,214.0,4208.0,-94.9
2021,아시아,우즈베키스탄,상용,538.0,1211.0,-55.6
2021,아시아,우즈베키스탄,공용,159.0,21.0,657.1
2021,아시아,우즈베키스탄,유학연수,2493.0,2232.0,11.7
2021,아시아,우즈베키스탄,기타,10270.0,8101.0,26.8
2021,아시아,우즈베키스탄,전체,13674.0,15773.0,-13.3
2021,아시아,미얀마,관광,14648.0,11240.0,30.3
2021,아시아,미얀마,상용,12.0,19.0,-36.8
2021,아시아,미얀마,공용,7.0,70.0,-90.0
2021,아시아,미얀마,유학연수,756.0,616.0,22.7
2021,아시아,미얀마,기타,41305.0,31461.0,31.3
2021,아시아,미얀마,전체,56728.0,43406.0,30.7
2021,아시아,GCC,관광,797.0,2563.0,-68.9
2021,아시아,GCC,상용,380.0,159.0,139.0
2021,아시아,GCC,공용,292.0,53.0,450.9
2021,아시아,GCC,유학연수,266.0,351.0,-24.2
2021,아시아,GCC,기타,1156.0,715.0,61.7
2021,아시아,GCC,전체,2891.0,3841.0,-24.7
2021,아시아,카자흐스탄,관광,595.0,4938.0,-88.0
2021,아시아,카자흐스탄,상용,18.0,46.0,-60.9
2021,아시아,카자흐스탄,공용,132.0,13.0,915.4
2021,아시아,카자흐스탄,유학연수,808.0,494.0,63.6
2021,아시아,카자흐스탄,기타,5659.0,4749.0,19.2
2021,아시아,카자흐스탄,전체,7212.0,10240.0,-29.6
2021,아시아,튀르키예,관광,495.0,1775.0,-72.1
2021,아시아,튀르키예,상용,156.0,106.0,47.2
2021,아시아,튀르키예,공용,50.0,40.0,25.0
2021,아시아,튀르키예,유학연수,359.0,291.0,23.4
2021,아시아,튀르키예,기타,4263.0,4348.0,-2.0
2021,아시아,튀르키예,전체,5323.0,6560.0,-18.9
2021,아시아,캄보디아,관광,574.0,3150.0,-81.8
2021,아시아,캄보디아,상용,11.0,76.0,-85.5
2021,아시아,캄보디아,공용,26.0,261.0,-90.0
2021,아시아,캄보디아,유학연수,189.0,307.0,-38.4
2021,아시아,캄보디아,기타,4614.0,6931.0,-33.4
2021,아시아,캄보디아,전체,5414.0,10725.0,-49.5
2021,아시아,스리랑카,관광,378.0,612.0,-38.2
2021,아시아,스리랑카,상용,12.0,56.0,-78.6
2021,아시아,스리랑카,공용,13.0,2.0,550.0
2021,아시아,스리랑카,유학연수,96.0,128.0,-25.0
2021,아시아,스리랑카,기타,3558.0,4272.0,-16.7
2021,아시아,스리랑카,전체,4057.0,5070.0,-20.0
2021,아시아,방글라데시,관광,628.0,584.0,7.5
2021,아시아,방글라데시,상용,49.0,216.0,-77.3
2021,아시아,방글라데시,공용,24.0,47.0,-48.9
2021,아시아,방글라데시,유학연수,397.0,516.0,-23.1
2021,아시아,방글라데시,기타,1848.0,3167.0,-41.6
2021,아시아,방글라데시,전체,2946.0,4530.0,-35.0
2021,아시아,파키스탄,관광,198.0,578.0,-65.7
2021,아시아,파키스탄,상용,337.0,476.0,-29.2
2021,아시아,파키스탄,공용,44.0,73.0,-39.7
2021,아시아,파키스탄,유학연수,544.0,696.0,-21.8
2021,아시아,파키스탄,기타,1441.0,1780.0,-19.0
2021,아시아,파키스탄,전체,2564.0,3603.0,-28.8
2021,아시아,이스라엘,관광,172.0,1120.0,-84.6
2021,아시아,이스라엘,상용,193.0,65.0,196.9
2021,아시아,이스라엘,공용,21.0,6.0,250.0
2021,아시아,이스라엘,유학연수,38.0,37.0,2.7
2021,아시아,이스라엘,기타,615.0,217.0,183.4
2021,아시아,이스라엘,전체,1039.0,1445.0,-28.1
2021,아시아,이란,관광,63.0,104.0,-39.4
2021,아시아,이란,상용,11.0,81.0,-86.4
2021,아시아,이란,공용,3.0,11.0,-72.7
2021,아시아,이란,유학연수,193.0,171.0,12.9
2021,아시아,이란,기타,189.0,198.0,-4.5
2021,아시아,이란,전체,459.0,565.0,-18.8
2021,아시아,기타,관광,1128.0,3158.0,-64.3
2021,아시아,기타,상용,2970.0,1355.0,119.2
2021,아시아,기타,공용,295.0,240.0,22.9
2021,아시아,기타,유학연수,1008.0,1664.0,-39.4
2021,아시아,기타,기타,5045.0,7684.0,-34.3
2021,아시아,기타,전체,10446.0,14101.0,-25.9
2021,아메리카,연도대륙,관광,74411.0,131102.0,-43.2
2021,아메리카,연도대륙,상용,1310.0,1548.0,-15.4
2021,아메리카,연도대륙,공용,14985.0,12092.0,23.9
2021,아메리카,연도대륙,유학연수,3891.0,2790.0,39.5
2021,아메리카,연도대륙,기타,147228.0,123955.0,18.8
2021,아메리카,연도대륙,전체,241825.0,271487.0,-10.9
2021,아메리카,미국,관광,70722.0,105502.0,-33.0
2021,아메리카,미국,상용,782.0,1233.0,-36.6
2021,아메리카,미국,공용,14458.0,11741.0,23.1
2021,아메리카,미국,유학연수,2641.0,1607.0,64.3
2021,아메리카,미국,기타,115422.0,100334.0,15.0
2021,아메리카,미국,전체,204025.0,220417.0,-7.4
2021,아메리카,캐나다,관광,2557.0,16428.0,-84.4
2021,아메리카,캐나다,상용,265.0,211.0,25.6
2021,아메리카,캐나다,공용,69.0,80.0,-13.8
2021,아메리카,캐나다,유학연수,179.0,242.0,-26.0
2021,아메리카,캐나다,기타,26725.0,17773.0,50.4
2021,아메리카,캐나다,전체,29795.0,34734.0,-14.2
2021,아메리카,브라질,관광,67.0,2254.0,-97.0
2021,아메리카,브라질,상용,142.0,48.0,195.8
2021,아메리카,브라질,공용,38.0,27.0,40.7
2021,아메리카,브라질,유학연수,187.0,174.0,7.5
2021,아메리카,브라질,기타,1249.0,1451.0,-13.9
2021,아메리카,브라질,전체,1683.0,3954.0,-57.4
2021,아메리카,멕시코,관광,636.0,2797.0,-77.3
2021,아메리카,멕시코,상용,7.0,13.0,-46.2
2021,아메리카,멕시코,공용,57.0,41.0,39.0
2021,아메리카,멕시코,유학연수,327.0,276.0,18.5
2021,아메리카,멕시코,기타,2445.0,2599.0,-5.9
2021,아메리카,멕시코,전체,3472.0,5726.0,-39.4
2021,아메리카,기타,관광,429.0,4121.0,-89.6
2021,아메리카,기타,상용,114.0,43.0,165.1
2021,아메리카,기타,공용,363.0,203.0,78.8
2021,아메리카,기타,유학연수,557.0,491.0,13.4
2021,아메리카,기타,기타,1387.0,1798.0,-22.9
2021,아메리카,기타,전체,2850.0,6656.0,-57.2
2021,유럽,연도대륙,관광,28018.0,100963.0,-72.2
